region,category,parameter,mode,powertrain,year,unit,value,price,range_km,charging_time,sales_volume,co2_saved,battery_capacity,energy_efficiency,weight_kg,number_of_seats,motor_power,distance_traveled
France,Historical,EV sales share,Trucks,EV,2017,percent,0.032000001519919,,229.0,,679.0,62.2,,235.81,1592.0,5.0,,83807.0
France,Historical,EV stock share,Trucks,EV,2017,percent,0.013000000268221,48054.0,350.0,5.27,301.0,42.14,80.0,228.57,2348.0,6.0,,3679.0
France,Historical,EV stock share,Cars,EV,2017,percent,0.46000000834465,56846.0,332.0,3.15,,575.42,,174.7,1655.0,2.0,207.0,
France,Historical,EV sales share,Cars,EV,2017,percent,1.70000004768372,75921.0,412.0,10.58,104.0,17.14,83.0,201.46,1555.0,6.0,153.0,23880.0
France,Historical,EV stock,Vans,FCEV,2017,Vehicles,180.0,,334.0,5.16,64.0,8.55,92.0,275.45,,6.0,271.0,
France,Historical,EV stock,Buses,BEV,2017,Vehicles,300.0,72758.0,307.0,2.75,1931.0,237.13,22.0,71.66,,3.0,216.0,38300.0
France,Historical,EV stock,Buses,PHEV,2017,Vehicles,1.0,63283.0,156.0,8.48,,182.58,69.0,442.31,1119.0,4.0,116.0,86777.0
France,Historical,EV sales,Vans,BEV,2017,Vehicles,6000.0,33196.0,242.0,,,374.52,50.0,,1884.0,6.0,297.0,27442.0
France,Historical,EV stock,Vans,BEV,2017,Vehicles,33000.0,42775.0,356.0,9.11,2000.0,284.8,82.0,,,5.0,98.0,
France,Historical,EV sales,Vans,FCEV,2017,Vehicles,25.0,,484.0,4.51,2277.0,440.83,55.0,113.64,,4.0,114.0,86333.0
France,Historical,EV stock share,Vans,EV,2017,percent,0.560000002384186,62840.0,440.0,10.39,2225.0,391.6,60.0,136.36,1037.0,4.0,134.0,77569.0
France,Historical,EV sales share,Vans,EV,2017,percent,1.89999997615814,51202.0,,7.17,2392.0,288.95,62.0,205.3,2409.0,6.0,179.0,
France,Historical,EV stock share,Buses,EV,2017,percent,0.300000011920929,74637.0,122.0,10.89,2952.0,144.06,95.0,,,,105.0,47805.0
France,Historical,EV sales share,Buses,EV,2017,percent,0.270000010728836,58264.0,194.0,8.61,1166.0,90.48,64.0,329.9,1953.0,2.0,140.0,46289.0
France,Historical,EV stock,Cars,BEV,2017,Vehicles,93000.0,53809.0,372.0,3.82,,383.76,28.0,75.27,1914.0,6.0,96.0,39122.0
France,Historical,EV sales,Cars,BEV,2017,Vehicles,26000.0,62596.0,,10.89,4408.0,,71.0,173.17,2025.0,5.0,220.0,82784.0
France,Historical,EV sales,Cars,FCEV,2017,Vehicles,46.0,,294.0,9.84,4604.0,,98.0,333.33,1483.0,4.0,199.0,33661.0
France,Historical,EV stock,Cars,FCEV,2017,Vehicles,92.0,,549.0,3.76,3173.0,,39.0,71.04,2009.0,4.0,167.0,78470.0
France,Historical,EV stock,Vans,PHEV,2017,Vehicles,1600.0,,245.0,11.49,782.0,76.64,91.0,371.43,,,286.0,68266.0
France,Historical,EV stock,Trucks,BEV,2017,Vehicles,67.0,77227.0,,1.88,1248.0,270.07,45.0,83.18,,7.0,276.0,68500.0
France,Historical,EV stock,Trucks,PHEV,2017,Vehicles,10.0,79656.0,456.0,11.32,,482.81,77.0,168.86,2095.0,2.0,183.0,99981.0
France,Historical,EV sales,Trucks,BEV,2017,Vehicles,16.0,34108.0,271.0,,,33.5,,95.94,1543.0,5.0,269.0,39984.0
France,Historical,EV stock,Cars,PHEV,2017,Vehicles,54000.0,38140.0,498.0,2.29,4685.0,933.25,43.0,86.35,1934.0,3.0,,53910.0
France,Historical,EV sales,Cars,PHEV,2017,Vehicles,12000.0,65645.0,284.0,6.74,55.0,6.25,,323.94,2207.0,5.0,82.0,
France,Historical,EV sales,Buses,BEV,2017,Vehicles,17.0,31474.0,282.0,9.23,1191.0,134.34,85.0,301.42,2481.0,,134.0,97975.0
France,Historical,EV charging points,EV,Publicly available fast,2017,charging points,1000.0,34806.0,233.0,5.35,1811.0,168.79,66.0,283.26,2426.0,6.0,274.0,58841.0
France,Historical,EV charging points,EV,Publicly available slow,2017,charging points,20000.0,41502.0,546.0,2.04,3470.0,757.85,83.0,152.01,1127.0,6.0,85.0,30189.0
France,Historical,EV charging points,EV,Publicly available fast,2018,charging points,1700.0,45177.0,139.0,2.07,4834.0,268.77,,532.37,1213.0,,221.0,82275.0
France,Historical,EV charging points,EV,Publicly available slow,2018,charging points,23000.0,58484.0,212.0,,3061.0,259.57,64.0,301.89,1473.0,2.0,126.0,42120.0
France,Historical,EV sales,Buses,BEV,2018,Vehicles,95.0,56170.0,520.0,,,17.47,60.0,115.38,1938.0,7.0,181.0,81121.0
France,Historical,EV sales,Cars,PHEV,2018,Vehicles,15000.0,46552.0,390.0,10.84,3121.0,486.88,,166.67,,5.0,214.0,89695.0
France,Historical,EV stock,Cars,PHEV,2018,Vehicles,68000.0,57414.0,220.0,4.34,1355.0,119.24,79.0,359.09,1265.0,4.0,,25056.0
France,Historical,EV sales,Trucks,BEV,2018,Vehicles,26.0,46410.0,,8.29,,190.23,42.0,76.92,1133.0,5.0,79.0,46802.0
France,Historical,EV stock,Trucks,PHEV,2018,Vehicles,20.0,,116.0,2.88,,63.1,34.0,293.1,1283.0,6.0,285.0,95715.0
France,Historical,EV stock,Trucks,BEV,2018,Vehicles,83.0,,414.0,,3377.0,,79.0,190.82,,,95.0,6865.0
France,Historical,EV stock,Vans,PHEV,2018,Vehicles,2500.0,,334.0,4.44,4375.0,,44.0,131.74,,6.0,182.0,
France,Historical,EV stock,Cars,FCEV,2018,Vehicles,100.0,30072.0,,1.96,56.0,6.56,71.0,242.32,1039.0,4.0,200.0,
France,Historical,EV sales,Cars,FCEV,2018,Vehicles,10.0,39309.0,351.0,,3099.0,435.1,98.0,279.2,1548.0,2.0,223.0,8754.0
France,Historical,EV sales,Cars,BEV,2018,Vehicles,33000.0,,455.0,11.38,,499.59,57.0,,1809.0,3.0,,41097.0
France,Historical,EV stock,Cars,BEV,2018,Vehicles,120000.0,74037.0,412.0,,774.0,127.56,66.0,160.19,1525.0,7.0,,50266.0
France,Historical,EV sales share,Buses,EV,2018,percent,1.60000002384186,58942.0,390.0,4.3,3717.0,579.85,55.0,141.03,1634.0,4.0,206.0,22254.0
France,Historical,EV stock share,Buses,EV,2018,percent,0.389999985694885,37271.0,346.0,7.27,4263.0,590.0,44.0,127.17,1473.0,6.0,259.0,61695.0
France,Historical,EV sales share,Vans,EV,2018,percent,2.40000009536743,,562.0,,182.0,40.91,44.0,78.29,2151.0,5.0,136.0,98120.0
France,Historical,EV stock share,Vans,EV,2018,percent,0.699999988079071,69495.0,,7.56,,84.7,44.0,92.05,1362.0,4.0,263.0,90278.0
France,Historical,EV sales,Vans,FCEV,2018,Vehicles,92.0,38367.0,,9.8,2844.0,412.95,,71.63,2138.0,4.0,178.0,4580.0
France,Historical,EV stock,Vans,BEV,2018,Vehicles,41000.0,38157.0,,,3943.0,,47.0,156.15,1197.0,3.0,241.0,69738.0
France,Historical,EV sales,Vans,BEV,2018,Vehicles,8200.0,51253.0,161.0,5.21,858.0,55.26,84.0,521.74,2443.0,4.0,158.0,48362.0
France,Historical,EV stock,Buses,PHEV,2018,Vehicles,1.0,,,8.66,371.0,34.43,,366.38,2454.0,7.0,175.0,40469.0
France,Historical,EV stock,Buses,BEV,2018,Vehicles,340.0,,473.0,3.44,,771.18,47.0,99.37,1248.0,5.0,267.0,35253.0
France,Historical,EV stock,Vans,FCEV,2018,Vehicles,270.0,67101.0,571.0,6.28,,628.79,35.0,61.3,1910.0,2.0,181.0,14921.0
France,Historical,EV sales share,Cars,EV,2018,percent,2.0,35933.0,330.0,2.18,1665.0,219.78,78.0,236.36,2415.0,7.0,196.0,73212.0
France,Historical,EV stock share,Cars,EV,2018,percent,0.600000023841858,74467.0,212.0,,950.0,80.56,80.0,377.36,1902.0,4.0,113.0,95031.0
France,Historical,EV stock share,Trucks,EV,2018,percent,0.017000000923872,50447.0,541.0,8.01,4433.0,959.3,27.0,49.91,1416.0,3.0,158.0,
France,Historical,EV sales share,Trucks,EV,2018,percent,0.048000000417233,33364.0,307.0,,3684.0,452.4,80.0,260.59,1650.0,,129.0,97732.0
France,Historical,EV sales share,Trucks,EV,2019,percent,0.037999998778105,45666.0,103.0,4.39,3688.0,,87.0,,2409.0,2.0,290.0,
France,Historical,EV stock share,Trucks,EV,2019,percent,0.014999999664724,35406.0,560.0,1.9,2260.0,506.24,89.0,158.93,2043.0,3.0,297.0,27202.0
France,Historical,EV stock share,Cars,EV,2019,percent,0.660000026226044,,,7.39,786.0,88.98,58.0,204.95,2205.0,3.0,173.0,15781.0
France,Historical,EV sales share,Cars,EV,2019,percent,2.70000004768372,69104.0,406.0,3.68,4343.0,705.3,23.0,56.65,,6.0,,
France,Historical,EV stock,Vans,FCEV,2019,Vehicles,270.0,56257.0,,6.69,3670.0,,22.0,57.14,2145.0,6.0,201.0,
France,Historical,EV stock,Buses,BEV,2019,Vehicles,570.0,36244.0,306.0,3.37,2102.0,257.28,89.0,290.85,1861.0,7.0,251.0,38869.0
France,Historical,EV stock,Buses,PHEV,2019,Vehicles,1.0,40107.0,405.0,8.79,2515.0,407.43,50.0,123.46,1900.0,3.0,117.0,
France,Historical,EV sales,Vans,BEV,2019,Vehicles,8100.0,56497.0,556.0,11.94,1956.0,435.01,86.0,154.68,1278.0,2.0,153.0,25552.0
France,Historical,EV stock,Vans,BEV,2019,Vehicles,49000.0,40366.0,,,1844.0,330.44,27.0,60.27,2203.0,,254.0,21835.0
France,Historical,EV stock share,Vans,EV,2019,percent,0.889999985694885,77987.0,,10.43,1389.0,166.68,23.0,76.67,1203.0,6.0,256.0,
France,Historical,EV sales share,Vans,EV,2019,percent,2.29999995231628,56618.0,366.0,5.61,3593.0,526.02,,237.7,2219.0,2.0,141.0,91150.0
France,Historical,EV stock share,Buses,EV,2019,percent,0.649999976158142,39817.0,565.0,4.34,315.0,71.19,48.0,84.96,1978.0,7.0,,99052.0
France,Historical,EV sales share,Buses,EV,2019,percent,4.19999980926514,47719.0,,1.47,2809.0,452.81,,111.66,2435.0,4.0,241.0,44464.0
France,Historical,EV stock,Cars,BEV,2019,Vehicles,170000.0,,303.0,3.65,534.0,,41.0,,1708.0,5.0,286.0,26831.0
France,Historical,EV sales,Cars,BEV,2019,Vehicles,45000.0,61019.0,,,2371.0,440.06,,204.74,1110.0,3.0,106.0,
France,Historical,EV sales,Cars,FCEV,2019,Vehicles,60.0,41597.0,480.0,2.83,1525.0,292.8,43.0,89.58,,4.0,294.0,
France,Historical,EV stock,Cars,FCEV,2019,Vehicles,170.0,77484.0,,,,,54.0,210.12,1568.0,6.0,228.0,8901.0
France,Historical,EV stock,Vans,PHEV,2019,Vehicles,4200.0,50002.0,496.0,,,,66.0,133.06,1166.0,,291.0,39056.0
France,Historical,EV sales,Vans,PHEV,2019,Vehicles,4.0,,375.0,4.03,2382.0,357.3,,,1882.0,2.0,240.0,93656.0
France,Historical,EV stock,Trucks,BEV,2019,Vehicles,78.0,32454.0,,3.0,3099.0,282.63,83.0,364.04,,7.0,158.0,73526.0
France,Historical,EV stock,Trucks,PHEV,2019,Vehicles,10.0,69971.0,112.0,1.68,2151.0,96.36,42.0,375.0,1881.0,,260.0,
France,Historical,EV sales,Trucks,BEV,2019,Vehicles,21.0,71410.0,338.0,,385.0,,21.0,62.13,2299.0,5.0,228.0,325.0
France,Historical,EV stock,Cars,PHEV,2019,Vehicles,85000.0,30377.0,223.0,5.03,1912.0,170.55,,318.39,1812.0,,,69079.0
France,Historical,EV sales,Cars,PHEV,2019,Vehicles,19000.0,,591.0,8.52,2375.0,561.45,77.0,130.29,1258.0,3.0,,13839.0
France,Historical,EV sales,Buses,BEV,2019,Vehicles,280.0,33885.0,,3.85,,118.13,,114.01,1251.0,7.0,118.0,20152.0
France,Historical,EV charging points,EV,Publicly available fast,2019,charging points,2000.0,47920.0,453.0,10.44,3109.0,563.35,56.0,,2357.0,6.0,264.0,17011.0
France,Historical,EV charging points,EV,Publicly available slow,2019,charging points,28000.0,74478.0,443.0,,382.0,67.69,23.0,51.92,2271.0,4.0,185.0,33707.0
France,Historical,EV charging points,EV,Publicly available fast,2020,charging points,3300.0,72744.0,129.0,10.69,4194.0,216.41,29.0,224.81,1186.0,3.0,,80177.0
France,Historical,EV charging points,EV,Publicly available slow,2020,charging points,31000.0,70420.0,291.0,,,551.62,53.0,182.13,2405.0,7.0,,38318.0
France,Historical,EV sales,Buses,BEV,2020,Vehicles,180.0,33294.0,553.0,4.14,2217.0,490.4,46.0,83.18,1560.0,,233.0,74235.0
France,Historical,EV sales,Cars,PHEV,2020,Vehicles,75000.0,,548.0,11.96,2218.0,486.19,65.0,118.61,1574.0,,203.0,45543.0
France,Historical,EV stock,Cars,PHEV,2020,Vehicles,160000.0,60892.0,260.0,3.32,3788.0,,95.0,,1904.0,,90.0,
France,Historical,EV sales,Trucks,BEV,2020,Vehicles,15.0,45526.0,549.0,,814.0,178.75,,,2093.0,7.0,,
France,Historical,EV stock,Trucks,PHEV,2020,Vehicles,10.0,75150.0,,2.59,,209.31,75.0,146.48,,,84.0,
France,Historical,EV stock,Trucks,BEV,2020,Vehicles,70.0,,462.0,10.51,249.0,46.02,,,2196.0,7.0,212.0,31374.0
France,Historical,EV stock,Vans,PHEV,2020,Vehicles,4200.0,72817.0,376.0,8.28,4101.0,616.79,82.0,218.09,2427.0,,,60678.0
France,Historical,EV stock,Cars,FCEV,2020,Vehicles,380.0,57108.0,599.0,6.54,3790.0,908.08,31.0,51.75,2290.0,,,47210.0
France,Historical,EV sales,Cars,FCEV,2020,Vehicles,210.0,,539.0,10.32,1974.0,,76.0,141.0,1665.0,5.0,125.0,99538.0
France,Historical,EV sales,Cars,BEV,2020,Vehicles,110000.0,,148.0,5.18,2019.0,,,155.41,,4.0,266.0,
France,Historical,EV stock,Cars,BEV,2020,Vehicles,280000.0,75211.0,543.0,8.62,4736.0,1028.66,80.0,,1113.0,7.0,195.0,44262.0
France,Historical,EV sales share,Buses,EV,2020,percent,2.90000009536743,,,3.0,1457.0,321.12,81.0,147.01,,3.0,121.0,67230.0
France,Historical,EV stock share,Buses,EV,2020,percent,0.779999971389771,36633.0,,8.03,,683.47,73.0,171.36,1912.0,6.0,104.0,26427.0
France,Historical,EV sales share,Vans,EV,2020,percent,3.0,71383.0,,9.2,,25.06,21.0,58.66,,3.0,280.0,64652.0
France,Historical,EV stock share,Vans,EV,2020,percent,1.0,53927.0,,8.16,2002.0,,98.0,246.23,1557.0,5.0,126.0,27587.0
France,Historical,EV stock,Vans,BEV,2020,Vehicles,58000.0,61321.0,315.0,11.75,,262.84,92.0,,1038.0,2.0,,95427.0
France,Historical,EV sales,Vans,BEV,2020,Vehicles,9200.0,68620.0,559.0,11.66,461.0,103.08,20.0,35.78,1090.0,4.0,286.0,97835.0
France,Historical,EV stock,Buses,FCEV,2020,Vehicles,3.0,57564.0,315.0,2.05,4927.0,620.8,41.0,130.16,1459.0,4.0,165.0,55542.0
France,Historical,EV stock,Buses,BEV,2020,Vehicles,690.0,49368.0,313.0,9.74,,,62.0,198.08,2395.0,7.0,,85351.0
France,Historical,EV stock,Vans,FCEV,2020,Vehicles,270.0,51729.0,301.0,8.51,,148.69,,,1342.0,6.0,101.0,25033.0
France,Historical,EV sales share,Cars,EV,2020,percent,11.0,36691.0,228.0,,,116.37,61.0,,2185.0,3.0,,86817.0
France,Historical,EV stock share,Cars,EV,2020,percent,1.10000002384186,52107.0,376.0,5.94,925.0,139.12,89.0,236.7,2257.0,7.0,275.0,6918.0
France,Historical,EV stock share,Trucks,EV,2020,percent,0.013000000268221,49915.0,107.0,11.17,,41.17,48.0,448.6,2003.0,2.0,,25746.0
France,Historical,EV sales share,Trucks,EV,2020,percent,0.035000000149012,,107.0,8.26,,44.9,71.0,663.55,,7.0,135.0,
France,Historical,EV sales share,Trucks,EV,2021,percent,0.086000002920628,77406.0,596.0,6.1,712.0,169.74,23.0,38.59,,4.0,288.0,78230.0
France,Historical,EV stock share,Trucks,EV,2021,percent,0.013000000268221,72068.0,,8.99,179.0,37.73,71.0,134.72,1913.0,6.0,267.0,63459.0
France,Historical,EV stock share,Cars,EV,2021,percent,1.89999997615814,37547.0,109.0,,1138.0,49.62,96.0,880.73,2110.0,,194.0,
France,Historical,EV sales share,Cars,EV,2021,percent,17.0,40411.0,,,4145.0,,87.0,391.89,2404.0,4.0,286.0,56166.0
France,Historical,EV stock,Vans,FCEV,2021,Vehicles,290.0,77872.0,134.0,7.91,1069.0,57.3,63.0,470.15,2200.0,6.0,176.0,
France,Historical,EV stock,Buses,BEV,2021,Vehicles,1300.0,49847.0,335.0,3.52,1216.0,162.94,73.0,217.91,2207.0,5.0,196.0,35436.0
France,Historical,EV sales,Buses,FCEV,2021,Vehicles,1.0,69730.0,542.0,4.85,,188.4,74.0,136.53,,7.0,284.0,92476.0
France,Historical,EV stock,Buses,FCEV,2021,Vehicles,4.0,57494.0,465.0,10.03,679.0,126.29,,79.57,1299.0,2.0,,73307.0
France,Historical,EV stock,Buses,PHEV,2021,Vehicles,70.0,73190.0,385.0,8.32,1501.0,231.15,78.0,202.6,2355.0,3.0,81.0,2247.0
France,Historical,EV sales,Vans,BEV,2021,Vehicles,12000.0,40337.0,,5.12,1668.0,,35.0,146.44,1078.0,,,
France,Historical,EV stock,Vans,BEV,2021,Vehicles,69000.0,78701.0,159.0,8.63,3125.0,,84.0,528.3,2488.0,,284.0,84273.0
France,Historical,EV sales,Vans,FCEV,2021,Vehicles,20.0,33947.0,431.0,,756.0,,77.0,178.65,2040.0,4.0,271.0,
France,Historical,EV stock share,Vans,EV,2021,percent,1.10000002384186,,544.0,11.3,,191.92,,128.68,,,186.0,11206.0
France,Historical,EV sales share,Vans,EV,2021,percent,3.0,44246.0,234.0,8.5,,,,179.49,2195.0,2.0,144.0,19465.0
France,Historical,EV stock share,Buses,EV,2021,percent,1.5,69804.0,,1.03,2287.0,451.0,88.0,178.5,1509.0,3.0,121.0,20853.0
France,Historical,EV sales share,Buses,EV,2021,percent,9.19999980926514,69926.0,,8.08,2033.0,94.33,,750.0,1601.0,4.0,,60824.0
France,Historical,EV sales,Trucks,PHEV,2021,Vehicles,10.0,76813.0,562.0,9.02,3707.0,833.33,42.0,74.73,,2.0,,
France,Historical,EV stock,Cars,BEV,2021,Vehicles,440000.0,38547.0,211.0,7.62,856.0,72.25,79.0,374.41,2355.0,2.0,227.0,31677.0
France,Historical,EV sales,Cars,BEV,2021,Vehicles,170000.0,76059.0,108.0,5.81,2408.0,104.03,,833.33,1588.0,4.0,236.0,44730.0
France,Historical,EV sales,Cars,FCEV,2021,Vehicles,14.0,56102.0,217.0,3.9,,271.34,75.0,345.62,2117.0,6.0,109.0,32763.0
France,Historical,EV stock,Cars,FCEV,2021,Vehicles,400.0,,315.0,9.42,842.0,106.09,,123.81,,4.0,,77601.0
France,Historical,EV stock,Vans,PHEV,2021,Vehicles,1500.0,55835.0,316.0,2.56,118.0,,63.0,,2415.0,5.0,299.0,74042.0
France,Historical,EV sales,Vans,PHEV,2021,Vehicles,800.0,34678.0,172.0,3.95,1643.0,113.04,86.0,,2479.0,6.0,192.0,68815.0
France,Historical,EV stock,Trucks,BEV,2021,Vehicles,79.0,72410.0,,9.72,3371.0,703.86,67.0,,2174.0,,,51258.0
France,Historical,EV sales,Trucks,BEV,2021,Vehicles,29.0,73202.0,309.0,8.04,3628.0,,27.0,87.38,1067.0,5.0,150.0,7096.0
France,Historical,EV stock,Cars,PHEV,2021,Vehicles,300000.0,50117.0,,8.98,4275.0,829.35,,,1532.0,6.0,253.0,24055.0
France,Historical,EV sales,Cars,PHEV,2021,Vehicles,140000.0,,505.0,10.92,2944.0,594.69,,67.33,1744.0,6.0,139.0,21330.0
France,Historical,EV sales,Buses,BEV,2021,Vehicles,620.0,44597.0,247.0,3.51,,325.25,,226.72,2321.0,7.0,188.0,44376.0
France,Historical,EV charging points,EV,Publicly available fast,2021,charging points,4500.0,61227.0,,6.64,4289.0,907.55,86.0,,1521.0,5.0,218.0,67760.0
France,Historical,EV charging points,EV,Publicly available slow,2021,charging points,50000.0,54690.0,223.0,10.49,2826.0,252.08,22.0,98.65,,,269.0,34391.0
France,Historical,EV charging points,EV,Publicly available fast,2022,charging points,9700.0,,533.0,8.07,516.0,110.01,95.0,178.24,,,,94432.0
France,Historical,EV charging points,EV,Publicly available slow,2022,charging points,74000.0,,412.0,,1819.0,299.77,27.0,65.53,,6.0,281.0,35808.0
France,Historical,EV sales,Buses,BEV,2022,Vehicles,800.0,43197.0,362.0,5.43,1816.0,262.96,48.0,132.6,1527.0,3.0,168.0,19246.0
France,Historical,EV sales,Cars,PHEV,2022,Vehicles,130000.0,37334.0,200.0,,2669.0,213.52,,450.0,,7.0,77.0,54145.0
France,Historical,EV stock,Cars,PHEV,2022,Vehicles,430000.0,,,11.82,2369.0,379.04,66.0,165.0,1714.0,7.0,222.0,32689.0
France,Historical,EV sales,Trucks,BEV,2022,Vehicles,380.0,64331.0,,10.2,485.0,20.95,53.0,490.74,2168.0,4.0,282.0,16744.0
France,Historical,EV stock,Trucks,BEV,2022,Vehicles,440.0,,430.0,,1551.0,266.77,35.0,,1673.0,2.0,174.0,68212.0
France,Historical,EV sales,Vans,PHEV,2022,Vehicles,520.0,50453.0,586.0,2.95,,152.13,27.0,46.08,1305.0,4.0,150.0,
France,Historical,EV stock,Vans,FCEV,2022,Vehicles,270.0,,247.0,2.0,2400.0,237.12,80.0,,2096.0,,101.0,
France,Historical,EV stock,Vans,PHEV,2022,Vehicles,990.0,,464.0,,,854.5,86.0,185.34,1388.0,6.0,,
France,Historical,EV stock,Cars,FCEV,2022,Vehicles,590.0,68013.0,504.0,11.11,1217.0,245.35,77.0,152.78,,6.0,,97148.0
France,Historical,EV sales,Cars,FCEV,2022,Vehicles,200.0,,593.0,,4171.0,989.36,41.0,69.14,,2.0,245.0,99655.0
France,Historical,EV sales,Cars,BEV,2022,Vehicles,210000.0,,443.0,,,540.28,26.0,,1438.0,4.0,231.0,65556.0
France,Historical,EV stock,Cars,BEV,2022,Vehicles,620000.0,,513.0,5.68,3867.0,,40.0,77.97,1165.0,6.0,156.0,34256.0
France,Historical,EV sales share,Buses,EV,2022,percent,14.0,78795.0,180.0,4.4,1505.0,108.36,43.0,238.89,2300.0,3.0,233.0,55559.0
France,Historical,EV stock share,Buses,EV,2022,percent,1.89999997615814,52371.0,386.0,10.82,3766.0,,26.0,67.36,2093.0,,171.0,
France,Historical,EV sales share,Vans,EV,2022,percent,4.90000009536743,74509.0,162.0,9.36,735.0,,61.0,376.54,1354.0,4.0,238.0,59880.0
France,Historical,EV stock share,Vans,EV,2022,percent,1.20000004768372,,406.0,,,769.13,51.0,,2464.0,6.0,92.0,66838.0
France,Historical,EV sales,Buses,PHEV,2022,Vehicles,2.0,,314.0,,,102.36,36.0,114.65,1840.0,3.0,,98293.0
France,Historical,EV stock,Vans,BEV,2022,Vehicles,74000.0,44988.0,159.0,9.41,3690.0,234.68,55.0,345.91,,4.0,139.0,53604.0
France,Historical,EV sales,Vans,BEV,2022,Vehicles,16000.0,36904.0,141.0,11.08,2671.0,150.64,,340.43,1878.0,,198.0,40207.0
France,Historical,EV stock,Buses,PHEV,2022,Vehicles,70.0,77164.0,349.0,,2565.0,358.07,32.0,91.69,2222.0,2.0,,
France,Historical,EV stock,Buses,FCEV,2022,Vehicles,1.0,70229.0,132.0,2.25,1034.0,54.6,68.0,515.15,2244.0,2.0,190.0,18920.0
France,Historical,EV stock,Buses,BEV,2022,Vehicles,1700.0,49378.0,509.0,,346.0,70.45,77.0,,1335.0,7.0,102.0,32622.0
France,Historical,EV sales share,Cars,EV,2022,percent,20.0,68377.0,,,382.0,29.34,33.0,171.88,2497.0,5.0,201.0,87401.0
France,Historical,EV stock share,Cars,EV,2022,percent,2.79999995231628,57439.0,483.0,5.44,793.0,153.21,36.0,74.53,2180.0,5.0,294.0,66490.0
France,Historical,EV stock share,Trucks,EV,2022,percent,0.072999998927116,,510.0,,786.0,160.34,47.0,92.16,1715.0,,169.0,
France,Historical,EV sales share,Trucks,EV,2022,percent,0.850000023841858,,236.0,9.65,2448.0,231.09,84.0,355.93,2180.0,2.0,96.0,57144.0
France,Historical,EV sales share,Trucks,EV,2023,percent,6.19999980926514,71835.0,,5.86,4266.0,970.94,25.0,43.94,2285.0,2.0,115.0,
France,Historical,EV stock share,Trucks,EV,2023,percent,0.600000023841858,,197.0,3.48,3598.0,283.52,,137.06,1778.0,4.0,193.0,24992.0
France,Historical,EV stock share,Cars,EV,2023,percent,4.09999990463257,77275.0,344.0,,4915.0,,33.0,95.93,1459.0,3.0,254.0,64420.0
France,Historical,EV sales share,Cars,EV,2023,percent,25.0,,301.0,7.05,3827.0,460.77,93.0,308.97,2361.0,4.0,141.0,80823.0
France,Historical,EV stock,Buses,BEV,2023,Vehicles,2100.0,57717.0,599.0,9.69,,,70.0,116.86,1367.0,7.0,,
France,Historical,EV sales,Buses,FCEV,2023,Vehicles,22.0,,154.0,8.2,2247.0,138.42,29.0,188.31,1591.0,4.0,190.0,
France,Historical,EV stock,Buses,FCEV,2023,Vehicles,23.0,63267.0,226.0,5.69,2438.0,220.4,85.0,376.11,2142.0,6.0,211.0,60175.0
France,Historical,EV stock,Buses,PHEV,2023,Vehicles,3.0,,310.0,11.81,2474.0,306.78,22.0,70.97,1070.0,2.0,95.0,48941.0
France,Historical,EV sales,Vans,BEV,2023,Vehicles,30000.0,38131.0,272.0,11.31,2719.0,295.83,30.0,110.29,2127.0,5.0,166.0,
France,Historical,EV stock,Vans,BEV,2023,Vehicles,81000.0,71382.0,,,360.0,62.21,93.0,215.28,1060.0,7.0,,50635.0
France,Historical,EV stock share,Vans,EV,2023,percent,1.29999995231628,46422.0,561.0,,2166.0,486.05,39.0,69.52,1981.0,4.0,,66506.0
France,Historical,EV sales share,Vans,EV,2023,percent,7.59999990463257,69964.0,,,447.0,,95.0,380.0,,5.0,133.0,67281.0
France,Historical,EV stock share,Buses,EV,2023,percent,2.29999995231628,,107.0,7.85,3861.0,165.25,64.0,598.13,2332.0,5.0,158.0,49708.0
France,Historical,EV sales share,Buses,EV,2023,percent,13.0,39718.0,305.0,5.65,2174.0,,72.0,236.07,1020.0,,280.0,52738.0
France,Historical,EV stock,Cars,BEV,2023,Vehicles,980000.0,39123.0,163.0,1.55,3473.0,226.44,25.0,153.37,2366.0,,,17078.0
France,Historical,EV sales,Cars,BEV,2023,Vehicles,310000.0,69485.0,232.0,,1975.0,183.28,48.0,206.9,1991.0,2.0,208.0,75201.0
France,Historical,EV sales,Cars,FCEV,2023,Vehicles,310.0,79480.0,172.0,,,178.74,,209.3,1728.0,6.0,199.0,41685.0
France,Historical,EV stock,Cars,FCEV,2023,Vehicles,890.0,64060.0,288.0,11.09,252.0,29.03,,204.86,1751.0,6.0,255.0,73106.0
France,Historical,EV stock,Vans,PHEV,2023,Vehicles,1600.0,40045.0,432.0,11.5,4300.0,743.04,47.0,108.8,1027.0,,137.0,86016.0
France,Historical,EV stock,Vans,FCEV,2023,Vehicles,290.0,45501.0,292.0,6.93,,500.37,23.0,,1663.0,2.0,,86701.0
France,Historical,EV sales,Vans,PHEV,2023,Vehicles,220.0,45734.0,551.0,3.34,600.0,,56.0,101.63,,3.0,229.0,32455.0
France,Historical,EV stock,Trucks,BEV,2023,Vehicles,3700.0,36294.0,488.0,10.14,3656.0,713.65,74.0,,,6.0,241.0,96685.0
France,Historical,EV sales,Trucks,FCEV,2023,Vehicles,1.0,32652.0,,5.43,,70.96,37.0,330.36,2197.0,7.0,287.0,55590.0
