region,category,parameter,mode,powertrain,year,unit,value,Log_price,Log_range_km,Log_charging_time,Log_sales_volume,Log_co2_saved,Log_battery_capacity,Log_energy_efficiency,Log_weight_kg,Log_number_of_seats,Log_motor_power,Log_distance_traveled
India,Projection-STEPS,EV stock,Buses,FCEV,2035,Vehicles,27000.0,0.5094139509904441,0.9266570681472628,0.6526336414007934,0.9012355957006717,0.9674903714616571,0.601797796376327,0.5839380400591788,0.2891827685917425,0.0,0.7270818871549038,0.9401693822764297
India,Projection-STEPS,EV stock,Trucks,BEV,2035,Vehicles,49000.0,0.2775628608967029,0.7490811113497193,0.8654959492530032,0.8775017808782453,0.8476753873789115,0.29062956987701605,0.3273412665702885,0.5480109093779291,0.8769514395748776,0.9951470348953295,0.7987833764580201
India,Projection-STEPS,EV stock,Trucks,FCEV,2035,Vehicles,23000.0,0.5648982920252443,0.717827276811408,0.7400225340610285,0.3587158560846433,0.3974465690685619,0.11957745575407275,0.3218863079269719,0.3110666721629789,0.6578861793434287,0.8589166150883343,0.7921279573806657
India,Projection-STEPS,EV stock,Trucks,PHEV,2035,Vehicles,39000.0,0.4202469499561019,0.8876751971755341,0.8818384006364806,0.9791684186117786,0.969049534611509,0.5609349254887102,0.3912284766154034,0.516883446052482,0.6239135799857767,0.6632921874638238,0.911852061596695
India,Projection-STEPS,EV stock,Vans,BEV,2035,Vehicles,690000.0,0.49914650469870026,0.6448332233290246,0.8649913039266995,0.7399667227945952,0.6656743971274813,0.33889545528898823,0.5077862471068532,0.43032757351085316,0.8769514395748776,0.8820574406717876,0.9709222857687374
India,Projection-STEPS,EV stock,Vans,FCEV,2035,Vehicles,5300.0,0.5106402947011741,0.24118902346606297,0.9928438891129122,0.6957142235373319,0.4083580124223857,0.7963535496377252,0.9099956420378711,0.2891827685917425,0.0,0.6603196059488949,0.7934950142178745
India,Projection-STEPS,EV stock,Vans,PHEV,2035,Vehicles,36000.0,0.5702487310771271,0.925161972306993,0.9078180233529866,0.9326417757225323,0.9464581702274245,0.7277219652440421,0.5298684837146134,0.5687551034640164,0.0,0.49150112202411655,0.7914675120567902
India,Projection-STEPS,EV stock,Cars,BEV,2035,Vehicles,11000000.0,0.7265919912891761,0.6508864051325347,0.7202429887908949,0.8122994052674941,0.7372425845294931,0.6199280096688071,0.6091435754454412,0.8046746705270618,0.7314158822675507,0.7164219041220767,0.9511666464799382
India,Projection-STEPS,EV stock,Cars,PHEV,2035,Vehicles,72000.0,0.5778296843356507,0.7272137002391668,0.7181461307600578,0.6873468073130553,0.7023462519648075,0.4931218506929309,0.4529518218857468,0.8017221609523499,0.6578861793434287,0.7911736639977858,0.972198027080728
India,Projection-STEPS,Oil displacement Mbd,Trucks,EV,2035,Milion barrels per day,0.014000000432134,0.48976734655040666,0.8084537500001436,0.7250978564467435,0.2477145561536387,0.3571040819444694,0.7185505948824527,0.5682924413738931,0.4720517821090562,0.6526172783642754,0.8134243145501854,0.9784838466420194
India,Projection-STEPS,Oil displacement Mbd,Vans,EV,2035,Milion barrels per day,0.021999999880791,0.5174539663214741,0.8055197197096324,0.9101068354955205,0.2645562856810222,0.4709851461349849,0.6255712080493623,0.5752368532403068,0.4319133829651767,0.6490852566717202,0.5202369199605879,0.026581884093715757
India,Projection-STEPS,Oil displacement Mbd,Cars,EV,2035,Milion barrels per day,0.159999996423721,0.5115401514805278,0.5943930734499847,0.6198416840718644,0.7511328130389519,0.6835670938247457,0.43074568225338306,0.5887072492285409,0.6944215769313615,0.5532947556651124,0.660899639472659,0.7933987218612057
India,Projection-STEPS,"Oil displacement, million lge",Buses,EV,2035,"Oil displacement, million lge",5600.0,0.5153624513934023,0.6974216260094004,0.7195451251090214,0.3365327831692897,0.13584631456212282,0.490503278963222,0.4612136466476887,0.5974000691488683,0.7314158822675507,0.39214877598622566,0.36846183117133124
India,Projection-STEPS,"Oil displacement, million lge",Trucks,EV,2035,"Oil displacement, million lge",800.0,0.6678690171528725,0.8321388668559762,0.8148231354489933,0.8338214037516374,0.8593333911823579,0.15628463397778858,0.18650874356538438,0.23333065020003385,0.6383944415109528,0.9728963843429286,0.957515297339826
India,Projection-STEPS,"Oil displacement, million lge",Vans,EV,2035,"Oil displacement, million lge",1300.0,0.5070112365934634,0.8941476774150054,0.7174449932831932,0.9242971250267402,0.9688061161686926,0.7277219652440421,0.5212319349584972,0.2872781188509421,0.6147277985244193,0.7513605400170427,0.5054221031394448
India,Projection-STEPS,"Oil displacement, million lge",Cars,EV,2035,"Oil displacement, million lge",9300.0,0.5199532225295922,0.7273776372470808,0.9469084340930781,0.9258289053011226,0.876489765886468,0.5956390531091287,0.5386825041309368,0.754643160901403,0.8769514395748776,0.7976011648647927,0.7929130844520018
India,Projection-STEPS,Electricity demand,Buses,EV,2035,GWh,21000.0,0.5161014142971556,0.8293954092857423,0.40454349973483217,0.7275724592594264,0.7986136193289616,0.15628463397778858,0.19050097922830933,0.46299609034951317,0.0,0.6623669787182203,0.6705459045997091
India,Projection-STEPS,Electricity demand,Trucks,EV,2035,GWh,3400.0,0.5006047713877386,0.6564183265110464,0.7278486462101014,0.7970508310253792,0.7333323745401125,0.15628463397778858,0.29748107351878994,0.5711838822651547,0.6490852566717202,0.6581112254221066,0.9762404888239127
India,Projection-STEPS,Electricity demand,Vans,EV,2035,GWh,4800.0,0.7577053701994512,0.8045373709204704,0.35855381098949035,0.9283850007413759,0.9040740926068213,0.3846640582619143,0.19422167759986364,0.6007754825465748,0.641973979348597,0.5701249123722998,0.7852092017385823
India,Projection-STEPS,Electricity demand,Cars,EV,2035,GWh,31000.0,0.5131144984913227,0.8794491620493929,0.9231563691095898,0.8897127798138618,0.9312179200701433,0.19005196461584384,0.15383992808406888,0.2712225152371559,0.620251942371747,0.6612860701607799,0.8828820625661811
India,Projection-STEPS,EV sales share,Vans,EV,2035,percent,22.0,0.5195689244333117,0.668617970480917,0.6862093306725471,0.723576578444503,0.6719314095050116,0.5766691540838527,0.5605498202785631,0.8215181786827799,0.8769514395748776,0.6569850694249944,0.9802196768984413
India,Projection-STEPS,EV sales share,Trucks,EV,2035,percent,3.0,0.059017524706959534,0.917609776270017,0.7278486462101014,0.7997890445815767,0.8763560138917351,0.49838886222367607,0.35114026510826235,0.23333065020003385,0.5532947556651124,0.9208531322539075,0.802792645779753
India,Projection-STEPS,EV sales share,Cars,EV,2035,percent,25.0,0.20182367154214198,0.8035528367039484,0.7326222901980187,0.8398664907950546,0.8044275432038025,0.6138519427540081,0.5033901546758658,0.36754512860712385,0.6473133678195306,0.8589166150883343,0.5297318864934257
India,Projection-STEPS,EV stock share,Cars,EV,2035,percent,12.0,0.5089292628854949,0.6760951432132851,0.7174449932831932,0.6800149594089575,0.6782556260040228,0.3273367481007323,0.41019258144064386,0.7957833986463143,0.0,0.6605130021592007,0.7935289572423319
India,Projection-STEPS,EV stock share,Trucks,EV,2035,percent,1.0,0.5070112365934634,0.8855674718915216,0.7146294278298799,0.7858345277728365,0.8575821925857671,0.6197522686034422,0.44430400302592055,0.7130548969789992,0.8769514395748776,0.6615564488186028,0.7934783400961294
India,Projection-STEPS,EV sales share,Buses,EV,2035,percent,60.0,0.3467325451708465,0.7262053241170363,0.9686646451067485,0.3620867719832288,0.3976115932475489,0.6847832642443976,0.6476111697369012,0.6910197866434515,0.5532947556651124,0.4142295477439055,0.7976889583819471
India,Projection-STEPS,EV stock share,Buses,EV,2035,percent,25.0,0.6178352689549964,0.5207811844705208,0.8125585986905134,0.8521453953531819,0.6980097840525207,0.6027139018857497,0.7075198814035674,0.41104202192747863,0.0,0.6578783714850149,0.9121139764916992
India,Projection-APS,EV charging points,EV,Publicly available fast,2035,charging points,250000.0,0.5144256827165741,0.3480703135331302,0.7237161070478825,0.8260207839319067,0.6850904885709505,0.66661911685327,0.7793392493945702,0.835491663986506,0.6508532210714126,0.8196578797619058,0.7932237506732656
India,Projection-APS,EV charging points,EV,Publicly available slow,2035,charging points,1700000.0,0.64945783369539,0.26843134268402724,0.9091927121919644,0.8072126381754976,0.5182487902335365,0.5500175076596883,0.764490278937099,0.17463857865277266,0.8769514395748776,0.6588093376601578,0.7892265761368371
India,Projection-APS,EV sales share,Buses,EV,2035,percent,60.0,0.516859785669542,0.6837065925141952,0.7734414644859281,0.5775785282477273,0.5082925991200714,0.5428369259114323,0.5846336537753886,0.5068747371804116,0.659634779385821,0.8589166150883343,0.4892415631069942
India,Projection-APS,EV stock share,Buses,EV,2035,percent,25.0,0.2892706433239738,0.620651863914863,0.7195451251090214,0.19419873357998196,0.19595375414956295,0.3501458932481034,0.5587315268136644,0.6325829367779896,1.0,0.05564968892362776,0.7989579005744281
India,Projection-APS,EV sales share,Trucks,EV,2035,percent,6.0,0.5073874778533636,0.854690748030275,0.7795921415247486,0.6018709078924847,0.710444195207233,0.5897666876534817,0.4558914716984218,0.5362187680622172,0.6473133678195306,0.6603196059488949,0.7936379912030667
India,Projection-APS,EV stock share,Trucks,EV,2035,percent,2.0,0.5101337981021814,0.847609829803263,0.609249601164254,0.717544595115593,0.8080306039919777,0.482467485118554,0.39088925751543246,0.7243879129258675,1.0,0.6609382918359668,0.793464653477113
India,Projection-APS,EV sales share,Vans,EV,2035,percent,80.0,0.4604597717117027,0.6566244343845862,0.7230236322768997,0.21151481669040417,0.06758166640562757,0.539519294523678,0.6158253725751371,0.5776676980641149,0.6473133678195306,0.6001685429294601,0.9971117746588583
India,Projection-APS,EV stock share,Vans,EV,2035,percent,23.0,0.8020933954145129,0.5300205168768886,0.7244075140084628,0.8599778107506859,0.7098413955431574,0.09995222323897779,0.3391368105229696,0.6663916746124592,0.3236566839097653,0.6562462909539519,0.7836077017852561
India,Projection-APS,EV stock share,Cars,EV,2035,percent,23.0,0.5134041167567993,0.6958403339823394,0.8563242750903887,0.8032458619262286,0.7712628331798667,0.5211980073710472,0.5386520686481663,0.7518451177884087,0.7314158822675507,0.8039720350322836,0.7932836206990173
India,Projection-APS,EV sales share,Cars,EV,2035,percent,59.0,0.394289255170861,0.7059822945022447,0.7257871376356613,0.6610208414619723,0.6446024089146348,0.5360324812787587,0.5775834665463925,0.563562565391857,0.3236566839097653,0.705602414188331,0.9475728543465265
India,Projection-STEPS,EV charging points,EV,Publicly available fast,2035,charging points,88000.0,0.4997371852669019,0.8555679494033159,0.9750303573530646,0.7213738051946836,0.782409816029407,0.5706563937772118,0.42053070491027367,0.5462160160835534,1.0,0.9315657590992448,0.9531549388866982
India,Projection-STEPS,EV charging points,EV,Publicly available slow,2035,charging points,600000.0,0.48710055624753323,0.5136279781107433,0.9634251201136365,0.5212810728691228,0.26784402292834353,0.5279527132409714,0.6360770049896957,0.8131418917687192,0.7314158822675507,0.9017154420271023,0.7903451766169449
Indonesia,Historical,EV charging points,EV,Publicly available fast,2020,charging points,51.0,0.5199153758929302,0.13891100564054137,0.24138406620001665,0.9088457976738682,0.5317526820018633,0.382201795894739,0.7641900009393098,0.3501476709205278,0.6526172783642754,0.8007936163480687,0.7929702026569152
Indonesia,Historical,EV charging points,EV,Publicly available slow,2020,charging points,50.0,0.5101909243561966,0.7397193768546224,0.7132149871455911,0.2122145663307995,0.44485627402388606,0.6694409763466198,0.6270930523536781,0.8179853373558119,0.0,0.8647716194378408,0.5731833779522786
Indonesia,Historical,EV charging points,EV,Publicly available fast,2021,charging points,130.0,0.4959784966243408,0.6309612673379632,0.7146294278298799,0.32268335792261804,0.3107274426450929,0.6694409763466198,0.7310272206146237,0.6437223682491444,0.7314158822675507,0.09050410268974662,0.039113879610439994
Indonesia,Historical,EV charging points,EV,Publicly available slow,2021,charging points,54.0,0.2674080883612504,0.8777854460004548,0.7167427577048981,0.4724677837701594,0.6815387950126451,0.6090715355537413,0.4688016116502557,0.5511035438878062,0.5532947556651124,0.38085027913895475,0.24139392500200607
Indonesia,Historical,EV charging points,EV,Publicly available fast,2022,charging points,130.0,0.7784729665109804,0.6688184754822186,0.7333001094126503,0.7363640218967102,0.6887089667859386,0.3273367481007323,0.4702122248982755,0.5601741586481239,0.3236566839097653,0.02836006964201987,0.5291564976789225
Indonesia,Historical,EV charging points,EV,Publicly available slow,2022,charging points,580.0,0.1231402854458139,0.8732955963893254,0.5671394695248578,0.9123221266034238,0.8790310415096904,0.7322339485885812,0.5573989200705304,0.1657753732604963,0.6275584977351139,0.667785704679063,0.8015981163871109
Indonesia,Historical,EV charging points,EV,Publicly available fast,2023,charging points,130.0,0.49378697874920796,0.497727498311215,0.8720051704665219,0.5901755988695299,0.32046423481106345,0.20597334172096615,0.5301982965068514,0.5514479243133046,0.6437577467951239,0.15554469096177348,0.9826152830157868
Indonesia,Historical,EV charging points,EV,Publicly available slow,2023,charging points,580.0,0.10485212607979832,0.5677890279524138,0.8390062047188298,0.6696476790665997,0.4934585211845256,0.5956390531091287,0.6940545667045018,0.46550385998515065,0.7314158822675507,0.6528537886802841,0.8021852046030027
Ireland,Historical,EV sales share,Cars,EV,2015,percent,0.469999998807907,0.5178049312966131,0.5997053471368863,0.9573024397458426,0.8815104782257097,0.7553069501100379,0.6480760860206818,0.6648231471565483,0.545321584157084,0.6473133678195306,0.7943945561224308,0.7930632808777318
Ireland,Historical,EV sales,Cars,BEV,2015,Vehicles,470.0,0.13892413107189228,0.7106757325488668,0.683189943336009,0.2406208589340295,0.47710089640630315,0.19005196461584384,0.28585170250369607,0.833600866257437,0.0,0.8905478210329303,0.8017657237339382
Ireland,Historical,EV sales,Cars,PHEV,2015,Vehicles,120.0,0.40729889825091803,0.3242104050558574,0.7271625292818961,0.7334976944302167,0.46292775738409453,0.12999443986032322,0.502974378280371,0.7229348083019946,0.6578861793434287,0.2293934142511942,0.7960903080536728
Ireland,Historical,EV sales,Cars,PHEV,2016,Vehicles,300.0,0.7590968079403151,0.7073808615201795,0.7244075140084628,0.9234358153318163,0.8616480703108657,0.6197522686034422,0.6208755473455551,0.5999117110363663,0.6437577467951239,0.8734661821449197,0.867112038333977
Ireland,Historical,EV sales,Cars,BEV,2016,Vehicles,390.0,0.7345843666890968,0.33853359529228544,0.7346526815547404,0.8710893904405062,0.6117802919988778,0.33889545528898823,0.5354989490867262,0.6275161701733856,0.6631205299038021,0.7814240005207655,0.9814374569299504
Ireland,Historical,EV sales share,Cars,EV,2016,percent,0.469999998807907,0.28875285392418526,0.6268809728250309,0.6966198854816384,0.8270501174527234,0.7377525340410035,0.5893890658875769,0.6561048041622589,0.5406686301540997,0.6383944415109528,0.6624055527272668,0.9307182386490336
Ireland,Historical,EV sales share,Cars,EV,2017,percent,0.72000002861023,0.5051268883734696,0.5542172668541914,0.7250978564467435,0.5346358571555352,0.2216440405506387,0.6138519427540081,0.7017520722990888,0.5575894479747951,0.6490852566717202,0.6594680475880259,0.8155138030376201
Ireland,Historical,EV sales,Cars,BEV,2017,Vehicles,620.0,0.567420380865773,0.8222819495720575,0.7244075140084628,0.9199463133632797,0.9127809089087212,0.42147351953166634,0.38659990397121813,0.5357705334143086,0.5532947556651124,1.0,0.8612640003350336
Ireland,Historical,EV sales,Cars,PHEV,2018,Vehicles,740.0,0.7460737768889523,0.8744391317744478,0.9358368265103346,0.9042113532316542,0.9208919691184693,0.5285349996292168,0.4041902055646761,0.6262823913536115,0.6401862168988539,0.8319660762754975,0.7856862140014806
Ireland,Historical,EV sales,Cars,BEV,2018,Vehicles,1200.0,0.6201501500808924,0.21589368472153025,0.9055174676385732,0.6482664468386865,0.27922167018891575,0.5285349996292168,0.8115211251004236,0.43594266321875264,0.0,0.35180665272342004,0.04443200231076894
Ireland,Historical,EV sales share,Cars,EV,2018,percent,1.60000002384186,0.7613046981382379,0.7802820983369199,0.715334978447675,0.90216463142034,0.8861136170386389,0.5061297476877165,0.44788928628403546,0.7086233300497629,0.6508532210714126,0.7879383606747181,0.4887149245501221
Ireland,Historical,EV sales share,Cars,EV,2019,percent,4.09999990463257,0.42318991796551586,0.91531875503016,0.8909843636628693,0.8407666720087885,0.8713698731758329,0.7540972045026699,0.5252568373791974,0.5791950158518544,0.6293747342414246,0.27693751778270226,0.7955794484719516
Ireland,Historical,EV sales,Cars,BEV,2019,Vehicles,3400.0,0.06594996882933657,0.58173859077687,0.6259067838455371,0.7838118459412122,0.6768121836216018,0.6369736973423661,0.7164630745714659,0.5365236052632003,1.0,0.03757152015306575,0.8026988228407967
Ireland,Historical,EV sales,Cars,PHEV,2019,Vehicles,1300.0,0.5026162433104489,0.646719703838132,0.8976060900767119,0.2008128309534929,0.04476625036744075,0.30322353260641877,0.4663748691715438,0.597780106317229,1.0,0.7976011648647927,0.793903927893759
Ireland,Historical,EV sales,Cars,PHEV,2020,Vehicles,2500.0,0.585216924247316,0.7985970408191665,0.5228319803872487,0.35956222975231933,0.4361110392645561,0.41199297625678244,0.37547625430986786,0.5673092906841743,0.7314158822675507,0.9975775887347558,0.7915134157085189
Ireland,Historical,EV sales,Cars,BEV,2020,Vehicles,4000.0,0.22607643265240185,0.4977865086383646,0.713922765232716,0.8463510089399562,0.675614419919014,0.7277219652440421,0.7664042972415496,0.4527550687672601,0.0,0.5012071615328333,0.8371493459208077
Ireland,Historical,EV sales share,Cars,EV,2020,percent,7.40000009536743,0.16142167309257793,0.38908947170023356,0.2948710847197452,0.9099446548174952,0.7464215667925266,0.5498100833723127,0.7181982239941983,0.4356011140964773,0.6347987795745893,0.705602414188331,0.8763437905390528
Ireland,Historical,EV sales share,Cars,EV,2021,percent,16.0,0.772044953273042,0.2749877284947637,0.9490066004163386,0.8268788129230256,0.5386066514881579,0.5338833863544377,0.7136830243340356,0.48214316929952616,0.7314158822675507,0.1237554362118436,0.9380302068121233
Ireland,Historical,EV sales,Cars,BEV,2021,Vehicles,8600.0,0.509263253761933,0.770131326435328,0.7181461307600578,0.35315398531273745,0.4821658616644596,0.6480760860206818,0.609554988753653,0.5777290234423296,0.8769514395748776,0.6608609850430986,0.6609670460188752
Ireland,Historical,EV sales,Cars,PHEV,2021,Vehicles,7900.0,0.15366951005800367,0.21589368472153025,0.8243218265323828,0.7481279660888238,0.504336777993201,0.49838886222367607,0.7919620539653572,0.4001181223325583,0.0,0.7911736639977858,0.7234346424916631
Ireland,Historical,EV sales,Cars,PHEV,2022,Vehicles,7700.0,0.5179536525976278,0.8860421770649733,0.715334978447675,0.6672931330343532,0.7462362908281676,0.6119462752727232,0.19762812848765965,0.7341261894434572,0.3236566839097653,0.6629839160660711,0.5086456868070774
Ireland,Historical,EV sales,Cars,BEV,2022,Vehicles,16000.0,0.4986822629583987,0.712895056067351,0.7299007199296779,0.7379423226717607,0.687882543829864,0.11957745575407275,0.3099731299445655,0.1635437446099619,0.6329948565466348,0.23637983658525386,0.9784838466420194
Ireland,Historical,EV sales share,Cars,EV,2022,percent,22.0,0.4256825329549301,0.6980225398639501,0.6318909361123741,0.7496866615313285,0.6980379145380501,0.532516608450768,0.5982972970645278,0.4006679663322501,0.6401862168988539,0.6622898245262565,0.7956389105526811
Ireland,Historical,EV sales share,Cars,EV,2023,percent,27.0,0.7408029860326675,0.6247159115693661,0.48910350398865365,0.4610874695414431,0.21856222155080607,0.43954906567086205,0.5340479897413678,0.5737592262450777,0.6526172783642754,0.10732088590467104,0.6290136179513595
Ireland,Historical,EV sales,Cars,BEV,2023,Vehicles,23000.0,0.5118023395152473,0.861660151087791,0.7209397679910854,0.7546624387153487,0.8066674080904824,0.2504214054087224,0.23160969725963276,0.2861712870850228,0.8769514395748776,0.1477274355128131,0.8008721744741032
Ireland,Historical,EV sales,Cars,PHEV,2023,Vehicles,10000.0,0.7627469406787188,0.8171409025084724,0.9714607711175801,0.8683507711764693,0.8781198554625921,0.6694409763466198,0.5310602133630401,0.8102213212118228,0.6490852566717202,0.7748504180988061,0.6698794591731296
Israel,Historical,EV stock,Buses,FCEV,2010,Vehicles,3.0,0.5135649049701936,0.5246667151581106,0.9855717116271153,0.7863269527840533,0.60975187035795,0.6480760860206818,0.7362303197371772,0.34956101900775405,0.6473133678195306,0.9653247016884512,0.7933200990842626
Israel,Historical,EV stock,Cars,BEV,2010,Vehicles,6.0,0.5124019310801096,0.5929836082368742,0.7305826627608883,0.7520347039754052,0.6108330921133026,0.4259495978230914,0.6009161079399757,0.2154157321171608,0.8769514395748776,0.27033391858635936,0.7933947164830011
Israel,Historical,EV stock share,Cars,EV,2011,percent,0.004300000146031,0.33113600254437436,0.1729699564561027,0.44496520745902524,0.716702072126536,0.3013236858194507,0.6313109757916986,0.7930216968842553,0.5906697250049486,1.0,0.5202369199605879,0.9985079923629279
Israel,Historical,EV sales share,Cars,EV,2011,percent,0.001300000003539,0.5229578071195373,0.9281471299852762,0.4475347120559985,0.7745814624758705,0.8470315563788539,0.7231612027560932,0.49724559018817416,0.5648416787519865,0.641973979348597,0.6797089897533306,0.4411843349581548
Israel,Historical,EV stock,Cars,BEV,2011,Vehicles,85.0,0.07611458216992517,0.7638366341163565,0.6207131660276334,0.2663046197406558,0.40354965362403206,0.5061297476877165,0.5194420551644624,0.40341138696329715,0.8769514395748776,0.7879383606747181,0.8028152423588963
Israel,Historical,EV sales,Cars,BEV,2011,Vehicles,3.0,0.3808076378725751,0.5336629073791463,0.9863427820236582,0.8108550369378915,0.6702147804600921,0.42147351953166634,0.5346663595344784,0.7355586116665744,0.8769514395748776,0.8676814386016103,0.9440623614240309
Israel,Historical,EV sales,Cars,BEV,2012,Vehicles,600.0,0.17224312735165803,0.8493907092600563,0.9777871875360008,0.6619627692125096,0.7384886125108611,0.5893890658875769,0.4591663632398849,0.5434792936150208,0.7314158822675507,0.6650237695322003,0.8010306287304041
Israel,Historical,EV stock,Cars,BEV,2012,Vehicles,610.0,0.5177430069288143,0.8376847911402294,0.7181461307600578,0.6825504305303598,0.7320356166821348,0.5664889612918695,0.41701713011529395,0.5529731502548598,0.7314158822675507,0.27693751778270226,0.5594031633234056
Israel,Historical,EV sales,Cars,PHEV,2012,Vehicles,1.0,0.49994199634433834,0.31240842703814864,0.7319434447616259,0.8003523889396607,0.5930923328568786,0.4022944704757283,0.6699107183123395,0.5956426599774192,1.0,0.6576454425385996,0.9860362943826679
Israel,Historical,EV stock,Cars,PHEV,2012,Vehicles,1.0,0.5335672785816854,0.7143081574383834,0.1664808025734603,0.8534479576463396,0.8210863726048027,0.6204547940302532,0.6495869550078167,0.6291581785298757,0.6401862168988539,0.7748504180988061,0.7536430383403836
Israel,Historical,EV stock share,Cars,EV,2012,percent,0.028999999165535,0.7519441358476371,0.8133009829914986,0.8221048760327829,0.8998364924163549,0.9026740871124356,0.5211980073710472,0.5826451800931568,0.23740707244764447,0.6110236823642206,0.15554469096177348,0.7854927012554382
Israel,Historical,EV stock share,Cars,EV,2013,percent,0.048000000417233,0.8049041255333549,0.7297129880374975,0.545017716108277,0.6411937528753917,0.5521392836908757,0.6535195992414973,0.5747971154240424,0.42288419627058005,0.6543774457812306,0.6568684703621916,0.5341683571750342
Israel,Historical,EV sales share,Cars,EV,2013,percent,0.209999993443489,0.5168093399899139,0.6995960675375421,0.7181461307600578,0.5841283694332202,0.5750156090487558,0.4022944704757283,0.4934305065796004,0.5616064164705712,0.7314158822675507,0.019029758427755006,0.49511965737848396
Israel,Historical,EV sales,Buses,BEV,2013,Vehicles,0.001000000047497,0.48992910317934246,0.8349388798623651,0.7257871376356613,0.7605464447653554,0.7824799064056128,0.3501458932481034,0.22527641716914049,0.22786206561478117,0.3236566839097653,0.5744940440120128,0.7939886032808317
Israel,Historical,EV sales share,Buses,EV,2013,percent,3.19999999192078e-05,0.04428691515018102,0.6947829915482144,0.9589433467010818,0.7383993241331881,0.6899398364969628,0.5351025506814382,0.5938181043510881,0.4795393949543838,0.641973979348597,0.6666361801620448,0.8030811170456382
Israel,Historical,EV stock,Cars,PHEV,2013,Vehicles,18.0,0.5115172156998309,0.8317228818304938,0.8649913039266995,0.749385409250193,0.7719061452725396,0.6078679215523879,0.42990451021088705,0.5965582041252331,0.3236566839097653,0.6610928806310832,0.7934032652106846
Israel,Historical,EV sales,Cars,PHEV,2013,Vehicles,17.0,0.4018648813177865,0.8094274532484007,0.26701260290393525,0.5235033245935168,0.5812597727542493,0.4398184280858708,0.386838500721186,0.3637450821475543,0.659634779385821,0.9754027615019236,0.796375750218508
Israel,Historical,EV stock,Cars,BEV,2013,Vehicles,1000.0,0.40987343086623973,0.72324906527229,0.7244075140084628,0.6558429983590419,0.6519143441870406,0.5228968501973379,0.5500243181882806,0.5638033950749222,0.3236566839097653,0.6249625977446764,0.9300473694961902
Israel,Historical,EV sales,Cars,BEV,2013,Vehicles,460.0,0.6956744149229515,0.847609829803263,0.7146294278298799,0.588027828982931,0.6636555260436642,0.7044084967594926,0.5348978885441008,0.5365236052632003,0.8769514395748776,0.2899665024649529,0.5936505428030663
Israel,Historical,EV sales,Cars,BEV,2014,Vehicles,6.0,0.8052817776103751,0.5514383067160546,0.7278486462101014,0.9329526785614184,0.7837730240384692,0.7540972045026699,0.7503318066309185,0.5147874962073518,0.7314158822675507,0.2432994021778856,0.783358332926301
Israel,Historical,EV stock,Cars,BEV,2014,Vehicles,1200.0,0.19703922417211217,0.7692694995849589,0.03669072469390372,0.4687077458364479,0.5621451373327976,0.490503278963222,0.38955440060628954,0.7189247548348092,0.7314158822675507,0.48659880435577163,0.3735785438403534
Israel,Historical,EV sales,Cars,PHEV,2014,Vehicles,52.0,0.7004650661474567,0.7633403952325117,0.6011380313457972,0.8901963076029635,0.8416385375900323,0.6313109757916986,0.5395939986134836,0.602372852170685,0.8769514395748776,0.6589643822249767,0.7873578421669349
Israel,Historical,EV stock,Cars,PHEV,2014,Vehicles,70.0,0.3642703193751231,0.4674224125390227,0.7305826627608883,0.7833599052633673,0.6143050613826125,0.6078679215523879,0.7039823062424001,0.7063980683940434,0.6631205299038021,0.9975775887347558,0.6374565794477185
Israel,Historical,EV sales share,Cars,EV,2014,percent,0.021999999880791,0.493329615659718,0.6070339295214027,0.8395409422003252,0.5858895546723821,0.5205725832063789,0.2504214054087224,0.38913427700265923,0.6910652415800627,0.6561337404394656,0.656635215816169,0.9820700348820504
Israel,Historical,EV stock share,Cars,EV,2015,percent,0.054999999701977,0.5469409870346098,0.22326965459478276,0.4651203905077719,0.8786527333209033,0.553489363147936,0.7411156749832084,0.9448994243136896,0.3783661272549166,0.0,0.6608609850430986,0.8139490266717488
Israel,Historical,EV sales share,Cars,EV,2015,percent,0.024000000208616,0.5787478176961987,0.7447797103724338,0.7110849245881278,0.46578219617903205,0.5752923876679229,0.5198636896915532,0.47488166270280774,0.8141129900654844,0.7314158822675507,0.6612088005425827,0.45975702719384026
Israel,Historical,EV stock,Cars,PHEV,2015,Vehicles,140.0,0.03706562054847495,0.7093729203217387,0.7292177383428012,0.12017750920016512,0.13312759722240142,0.2642543306183882,0.3896855571090899,0.4121260438966434,0.6561337404394656,0.7479416727192891,0.8268873771934091
Israel,Historical,EV sales,Cars,PHEV,2015,Vehicles,65.0,0.3199230287657642,0.45442547999367533,0.2010771847153233,0.7175669960621471,0.5215332586276581,0.6369736973423661,0.7540151699113852,0.5745248962824183,0.0,0.3458552686221692,0.7343402386288593
Israel,Historical,EV stock,Cars,BEV,2015,Vehicles,1200.0,0.5170338912162844,0.6508864051325347,0.7188461735643822,0.6936959861542897,0.6632513933411522,0.3501458932481034,0.45459115527776117,0.7647027429812043,0.6631205299038021,0.7715410801191913,0.5871440992562187
Israel,Historical,EV sales,Cars,BEV,2015,Vehicles,3.0,0.8152336702813479,0.5408589675211577,0.5835159719191092,0.5271024491898624,0.4335547929446223,0.20597334172096615,0.40121436927996623,0.7626320682748986,0.6683207802185271,0.7879383606747181,0.8002884734026523
