region,category,parameter,mode,powertrain,year,unit,value,price,range_km,charging_time,sales_volume,co2_saved,battery_capacity,energy_efficiency,weight_kg,number_of_seats,motor_power,distance_traveled
Israel,Historical,EV stock share,Cars,EV,2014,percent,0.056000001728535,50566.0,539.0,3.96,4124.0,889.13,58.34,115.79,2002.77,4.4,109.0,1636.0
Israel,Historical,EV stock share,Cars,EV,2015,percent,0.054999999701977,57439.0,121.0,3.64,4079.0,197.42,96.0,793.39,1379.0,2.0,187.06,53843.0
Israel,Historical,EV sales share,Cars,EV,2015,percent,0.024000000208616,59650.0,393.16,6.3,996.0,215.53,56.82,142.49,2411.0,5.0,187.15,16574.0
Israel,Historical,EV stock,Cars,PHEV,2015,Vehicles,140.0,31351.0,362.93,6.56,306.0,36.35,31.0,104.38,1440.0,4.55,211.0,56211.0
Israel,Historical,EV sales,Cars,PHEV,2015,Vehicles,65.0,43866.0,204.0,2.02,2353.21,173.59,75.0,395.04,1773.33,2.0,121.0,41316.0
Israel,Historical,EV stock,Cars,BEV,2015,Vehicles,1200.0,55434.87,318.0,6.41,2169.0,307.1,38.0,132.31,2263.0,4.59,218.0,25320.0
Israel,Historical,EV sales,Cars,BEV,2015,Vehicles,3.0,78990.0,248.0,4.74,1228.0,121.82,27.0,108.87,2257.0,4.62,223.0,51451.0
Israel,Historical,EV charging points,EV,Publicly available fast,2015,charging points,0.100000001490116,69681.0,581.0,5.54,2803.16,681.69,70.01,48.81,2459.0,4.0,245.0,57365.0
Israel,Historical,EV charging points,EV,Publicly available slow,2015,charging points,0.100000001490116,54975.76,441.0,2.45,2362.77,516.32,38.0,86.17,2360.0,6.0,187.07,50295.93
Israel,Historical,EV charging points,EV,Publicly available fast,2016,charging points,0.100000001490116,55657.78,151.0,10.4,1920.0,115.97,28.0,185.43,2321.44,4.61,187.67,11212.0
Israel,Historical,EV charging points,EV,Publicly available slow,2016,charging points,0.100000001490116,70935.0,178.0,7.55,1497.64,24.64,95.0,533.71,1536.0,2.0,244.0,49585.0
Israel,Historical,EV sales,Cars,BEV,2016,Vehicles,5.0,55347.7,-152.96,1.78,3587.0,150.65,91.0,866.67,2232.0,4.33,146.0,50248.18
Israel,Historical,EV stock,Cars,BEV,2016,Vehicles,1200.0,40383.0,260.0,4.39,813.0,84.55,78.0,300.0,2037.0,7.0,188.18,23709.0
Israel,Historical,EV sales,Cars,PHEV,2016,Vehicles,63.0,42366.0,309.13,11.58,2074.04,233.43,57.73,231.81,1756.11,7.0,131.0,51552.0
Israel,Historical,EV stock,Cars,PHEV,2016,Vehicles,200.0,55434.78,593.0,6.32,4141.12,898.04,94.0,158.52,2437.0,7.0,187.45,50228.74
Israel,Historical,EV sales share,Cars,EV,2016,percent,0.021999999880791,54782.6,560.0,6.47,2007.87,461.66,52.59,37.5,1246.0,4.0,186.88,57931.0
Israel,Historical,EV stock share,Cars,EV,2016,percent,0.054000001400709,55121.93,508.0,9.74,4019.0,817.62,33.0,64.96,1823.0,7.0,187.12,66035.0
Israel,Historical,EV sales share,Buses,EV,2016,percent,0.109999999403954,45151.0,145.0,6.61,2704.0,156.83,21.0,210.55,1701.99,5.0,152.0,50980.56
Israel,Historical,EV stock share,Buses,EV,2016,percent,0.016000000759959,38397.0,530.0,6.85,936.0,198.43,58.0,109.43,978.93,7.0,75.0,97151.0
Israel,Historical,EV sales,Buses,BEV,2016,Vehicles,5.0,30073.0,232.0,10.92,706.0,65.52,38.0,163.79,2561.44,7.0,84.0,53647.0
Israel,Historical,EV stock,Buses,BEV,2016,Vehicles,5.0,54713.99,179.0,6.29,2671.94,100.15,33.0,184.36,1136.0,4.52,186.63,71553.0
Israel,Historical,EV stock,Buses,BEV,2017,Vehicles,45.0,71582.0,560.0,6.3,2353.38,621.35,34.0,60.71,1424.85,4.0,156.0,49136.2
Israel,Historical,EV sales,Buses,BEV,2017,Vehicles,40.0,72994.0,493.0,6.34,2003.0,394.99,87.0,176.47,1859.3,6.0,228.0,8550.0
Israel,Historical,EV stock share,Buses,EV,2017,percent,0.140000000596046,59417.0,309.32,3.39,779.0,71.36,38.0,165.94,1745.01,2.0,79.0,77807.0
Israel,Historical,EV sales share,Buses,EV,2017,percent,0.949999988079071,54914.72,167.0,6.45,2067.74,136.41,71.13,383.23,2414.0,4.53,186.9,50306.52
Israel,Historical,EV stock share,Cars,EV,2017,percent,0.109999999403954,36283.0,496.0,6.93,2596.35,514.56,65.0,126.41,1740.44,3.0,143.0,51602.44
Israel,Historical,EV sales share,Cars,EV,2017,percent,0.519999980926514,58830.0,595.0,2.51,4180.33,853.23,59.0,45.22,1497.0,4.43,187.4,44203.0
Israel,Historical,EV stock,Cars,PHEV,2017,Vehicles,1700.0,39020.0,316.0,5.89,4720.0,596.61,44.86,148.73,1702.72,3.0,115.0,66828.0
Israel,Historical,EV sales,Cars,PHEV,2017,Vehicles,1500.0,38754.0,467.0,6.41,4168.0,778.58,76.0,162.74,2284.07,7.0,149.0,9718.0
Israel,Historical,EV stock,Cars,BEV,2017,Vehicles,1400.0,36397.0,232.53,6.54,2586.0,241.02,49.66,201.72,2446.0,3.0,143.0,77340.0
Israel,Historical,EV sales,Cars,BEV,2017,Vehicles,130.0,70546.0,336.59,6.53,3264.0,387.76,28.0,94.28,1156.0,7.0,114.0,49192.94
Israel,Historical,EV charging points,EV,Publicly available fast,2017,charging points,0.100000001490116,54060.85,421.54,6.66,540.0,109.19,56.67,182.09,1083.0,4.45,162.0,75734.0
Israel,Historical,EV charging points,EV,Publicly available slow,2017,charging points,0.100000001490116,55088.59,252.0,11.81,2592.97,264.41,78.33,388.89,1695.05,4.41,108.0,50286.53
Israel,Historical,EV charging points,EV,Publicly available fast,2018,charging points,0.100000001490116,55017.9,199.0,11.24,2461.22,187.92,21.09,100.5,2341.0,7.0,89.0,50292.06
Israel,Historical,EV charging points,EV,Publicly available slow,2018,charging points,0.100000001490116,54549.88,249.93,5.24,3142.0,304.15,88.0,389.94,1738.0,4.44,186.47,84316.0
Israel,Historical,EV sales,Cars,BEV,2018,Vehicles,130.0,41120.0,181.0,5.83,2610.0,190.19,79.0,436.46,1761.48,7.0,176.0,51264.23
Israel,Historical,EV stock,Cars,BEV,2018,Vehicles,1500.0,65212.0,506.0,6.43,669.0,135.41,85.12,162.06,1496.0,5.0,186.04,49614.89
Israel,Historical,EV sales,Cars,PHEV,2018,Vehicles,3600.0,55479.86,162.0,6.49,2021.66,74.33,34.69,216.05,2021.0,4.0,109.0,22430.0
Israel,Historical,EV stock,Cars,PHEV,2018,Vehicles,5300.0,61537.0,350.0,6.48,2652.0,371.28,27.0,80.58,1677.21,2.0,186.41,63497.0
Israel,Historical,EV stock share,Cars,EV,2018,percent,0.230000004172325,53718.0,161.0,10.51,1030.0,66.33,67.0,416.15,2282.19,4.49,174.0,50410.72
Israel,Historical,EV sales share,Cars,EV,2018,percent,1.20000004768372,51936.0,297.21,9.3,3994.0,501.65,25.0,79.62,1945.0,2.0,187.58,50479.25
Israel,Historical,EV sales share,Buses,EV,2018,percent,0.610000014305115,49883.0,518.73,6.49,4461.79,837.72,63.0,117.32,1740.51,4.4,186.99,92276.0
Israel,Historical,EV stock share,Buses,EV,2018,percent,0.230000004172325,45568.0,425.09,2.1,1147.0,224.81,45.43,85.71,1796.24,3.0,205.0,4338.0
Israel,Historical,EV sales,Buses,BEV,2018,Vehicles,23.0,74255.0,354.28,6.42,978.0,123.29,21.0,77.99,1298.0,4.52,154.0,48976.75
Israel,Historical,EV stock,Buses,BEV,2018,Vehicles,78.0,55762.41,541.0,2.28,3070.4,595.32,60.91,111.07,1029.0,4.43,177.0,23512.0
Israel,Historical,EV stock,Buses,BEV,2019,Vehicles,94.0,56282.0,146.0,6.59,3755.0,219.29,102.36,452.05,2424.0,3.0,187.15,50178.38
Israel,Historical,EV sales,Buses,BEV,2019,Vehicles,16.0,67516.0,432.65,6.39,2814.0,481.76,96.0,300.76,1795.43,5.0,164.0,50168.0
Israel,Historical,EV stock share,Buses,EV,2019,percent,0.259999990463257,68942.0,484.0,11.97,1482.73,327.38,68.0,140.5,1686.15,4.56,291.0,53342.0
Israel,Historical,EV sales share,Buses,EV,2019,percent,0.370000004768372,79604.0,471.0,6.38,2737.48,440.67,97.0,205.94,1728.0,4.46,118.0,48566.47
Israel,Historical,EV sales share,Cars,EV,2019,percent,1.60000002384186,54183.6,456.72,6.45,2638.0,517.05,58.36,126.53,1980.0,4.51,273.0,94500.0
Israel,Historical,EV stock share,Cars,EV,2019,percent,0.370000004768372,55605.38,335.1,4.23,2381.32,338.18,59.96,209.76,2179.0,4.51,110.0,20010.0
Israel,Historical,EV stock,Cars,PHEV,2019,Vehicles,9200.0,54863.96,411.0,3.76,2526.0,358.36,96.0,233.58,1971.35,4.51,186.88,59340.0
Israel,Historical,EV sales,Cars,PHEV,2019,Vehicles,3900.0,41381.0,476.0,6.54,2373.0,451.82,38.0,36.05,1525.0,2.0,209.0,79674.0
Israel,Historical,EV stock,Cars,BEV,2019,Vehicles,2200.0,75682.0,285.31,9.37,3501.0,444.32,20.0,115.61,1672.69,4.0,225.0,48826.9
Israel,Historical,EV sales,Cars,BEV,2019,Vehicles,850.0,32178.0,156.39,2.4,3271.0,226.35,64.0,369.94,1703.95,4.49,188.89,39134.0
Israel,Historical,EV charging points,EV,Publicly available fast,2019,charging points,0.100000001490116,54819.13,439.34,6.47,1612.0,262.43,81.0,199.02,1646.0,4.0,173.0,50324.02
Israel,Historical,EV charging points,EV,Publicly available slow,2019,charging points,0.100000001490116,54600.67,164.0,1.82,2371.37,182.2,60.0,329.19,2489.0,7.0,186.58,69655.0
Israel,Historical,EV charging points,EV,Publicly available fast,2020,charging points,0.100000001490116,73103.0,474.0,6.56,1606.0,304.5,59.92,113.92,1452.0,4.51,185.76,49044.41
Israel,Historical,EV sales,Cars,BEV,2020,Vehicles,1500.0,44113.0,245.14,1.54,1487.0,76.13,63.0,302.81,1734.84,4.54,232.0,51076.25
Israel,Historical,EV sales,Vans,BEV,2020,Vehicles,45.0,76871.0,312.0,11.95,3931.0,490.59,27.89,102.56,1349.0,5.0,278.0,65362.0
Israel,Historical,EV stock,Vans,BEV,2020,Vehicles,2.0,50746.0,284.0,6.62,2602.78,233.35,42.0,147.89,1437.0,4.52,186.82,75282.0
Israel,Historical,EV stock,Cars,BEV,2020,Vehicles,3800.0,71161.0,360.32,6.37,606.0,107.0,57.0,201.41,1859.0,4.0,184.85,85822.0
Israel,Historical,EV sales,Cars,PHEV,2020,Vehicles,5400.0,55353.32,280.0,6.41,1473.0,164.98,61.67,257.14,2326.0,3.0,262.0,20213.0
Israel,Historical,EV stock,Cars,PHEV,2020,Vehicles,15000.0,49111.0,350.41,6.54,3529.0,489.79,55.36,193.55,1674.0,3.0,187.67,50686.79
Israel,Historical,EV stock share,Cars,EV,2020,percent,0.579999983310699,39938.0,240.03,6.67,2070.0,131.65,53.14,289.83,1248.0,2.0,288.0,33242.0
Israel,Historical,EV sales share,Cars,EV,2020,percent,2.59999990463257,71806.0,219.0,3.54,4186.0,462.8,94.0,434.2,2114.0,6.0,186.39,45054.0
Israel,Historical,EV sales share,Buses,EV,2020,percent,0.870000004768372,56719.0,132.0,6.51,2434.47,157.46,34.0,253.77,2347.0,7.0,287.0,53656.0
Israel,Historical,EV stock share,Buses,EV,2020,percent,0.319999992847443,34038.0,599.0,6.31,2149.84,715.99,37.0,61.77,2167.0,5.0,188.41,51766.27
Israel,Historical,EV sales share,Vans,EV,2020,percent,0.360000014305115,55776.35,440.0,6.48,3601.72,597.17,60.61,165.96,1513.0,5.0,187.74,28868.0
Israel,Historical,EV stock share,Vans,EV,2020,percent,0.00109999999404,55851.18,442.37,8.73,1959.0,394.93,45.0,100.62,1787.0,3.0,111.0,2789.0
Israel,Historical,EV sales,Buses,BEV,2020,Vehicles,24.0,46797.0,215.12,6.66,4135.0,413.5,64.31,340.0,1511.0,6.0,187.64,63395.0
Israel,Historical,EV stock,Buses,BEV,2020,Vehicles,120.0,32259.0,456.04,11.7,4377.0,754.59,44.0,81.11,1747.13,3.0,218.0,51849.82
Israel,Historical,EV sales,Buses,BEV,2021,Vehicles,33.0,53964.0,447.0,6.46,2342.0,439.11,34.0,39.62,1715.22,3.0,186.69,71508.0
Israel,Historical,EV stock share,Vans,EV,2021,percent,0.014000000432134,54687.44,544.0,6.52,3182.0,614.59,61.61,110.29,1034.0,4.37,127.0,78974.0
Israel,Historical,EV sales share,Vans,EV,2021,percent,0.490000009536743,57349.0,146.0,6.52,2540.96,158.56,99.05,582.19,1666.6,4.43,187.6,14843.0
Israel,Historical,EV stock share,Buses,EV,2021,percent,0.400000005960465,65335.0,140.0,3.77,2507.54,179.44,69.0,492.86,1587.35,5.0,172.0,68828.0
Israel,Historical,EV sales share,Buses,EV,2021,percent,0.779999971389771,57093.0,411.0,5.56,2064.0,339.32,91.0,221.41,1936.0,6.0,187.0,18816.0
Israel,Historical,EV sales share,Cars,EV,2021,percent,6.90000009536743,45782.0,478.0,6.21,4632.1,802.85,93.0,259.01,1801.91,5.0,217.0,50897.7
Israel,Historical,EV stock share,Cars,EV,2021,percent,1.29999995231628,38042.0,289.0,5.77,1712.0,186.97,38.99,134.95,2224.0,5.0,168.0,71379.0
Israel,Historical,EV stock,Cars,PHEV,2021,Vehicles,28000.0,67053.0,395.0,3.8,4359.0,688.72,56.77,159.49,1989.0,6.0,181.0,49413.17
Israel,Historical,EV sales,Cars,PHEV,2021,Vehicles,13000.0,37690.0,529.08,6.46,3664.0,769.44,51.0,97.14,1697.0,2.0,233.0,24194.0
Israel,Historical,EV stock,Cars,BEV,2021,Vehicles,15000.0,55240.85,239.34,6.55,3176.0,282.03,48.0,216.22,1704.32,4.47,82.0,50264.75
Israel,Historical,EV stock,Vans,BEV,2021,Vehicles,26.0,76037.0,325.0,6.44,993.0,129.09,35.0,107.69,1288.0,7.0,213.0,86894.0
Israel,Historical,EV sales,Vans,BEV,2021,Vehicles,76.0,52056.0,335.99,6.48,2546.41,341.05,60.94,234.9,1744.13,3.0,187.92,19127.0
Israel,Historical,EV sales,Cars,BEV,2021,Vehicles,11000.0,62571.0,345.0,5.29,1581.0,218.18,55.0,159.42,2061.0,5.0,185.63,85039.0
Israel,Historical,EV stock,Buses,BEV,2021,Vehicles,150.0,55149.27,248.0,6.63,2714.0,220.12,29.11,169.35,1089.0,3.0,187.09,50282.09
Israel,Historical,EV sales,Vans,PHEV,2021,Vehicles,2.0,55762.0,311.0,3.95,3035.0,377.55,25.0,80.39,1764.36,7.0,186.26,91566.0
Israel,Historical,EV charging points,EV,Publicly available fast,2021,charging points,0.100000001490116,55626.88,238.07,9.34,4736.0,571.77,89.0,404.55,2144.0,5.0,290.0,50205.76
Israel,Historical,EV charging points,EV,Publicly available fast,2022,charging points,270.0,45545.0,274.0,6.43,672.0,73.65,36.0,238.84,1571.0,5.0,134.0,11712.0
Israel,Historical,EV charging points,EV,Publicly available slow,2022,charging points,2500.0,72513.0,379.0,5.91,2645.27,435.55,42.0,102.7,2204.0,3.0,242.0,6054.0
Israel,Historical,EV sales,Vans,PHEV,2022,Vehicles,18.0,69076.0,260.0,4.08,3549.72,459.47,50.0,224.38,2360.0,2.0,186.37,49286.22
Israel,Historical,EV stock,Buses,BEV,2022,Vehicles,620.0,54317.06,303.0,8.29,2229.0,270.15,63.48,227.19,2311.0,3.0,90.0,82197.0
Israel,Historical,EV sales,Cars,BEV,2022,Vehicles,27000.0,46235.0,434.05,8.47,4140.0,660.74,68.0,170.43,1752.23,4.0,196.0,50875.86
Israel,Historical,EV sales,Vans,BEV,2022,Vehicles,87.0,39667.0,107.0,6.54,927.0,39.68,70.0,654.21,1102.0,4.29,193.0,66844.0
Israel,Historical,EV stock,Vans,BEV,2022,Vehicles,120.0,44538.0,188.0,10.95,3238.0,243.5,95.0,505.32,2100.0,4.52,299.0,60660.0
Israel,Historical,EV stock,Cars,BEV,2022,Vehicles,44000.0,74703.0,201.0,5.71,2199.0,176.8,35.67,218.91,1918.06,5.0,185.71,48920.01
Israel,Historical,EV sales,Cars,PHEV,2022,Vehicles,16000.0,55661.81,509.0,1.77,4939.0,1005.58,50.27,102.16,2179.0,4.39,151.0,50198.51
Israel,Historical,EV stock,Cars,PHEV,2022,Vehicles,44000.0,54648.4,266.0,1.68,1184.08,31.92,56.0,210.53,1872.1,4.57,186.7,53125.0
Israel,Historical,EV stock share,Cars,EV,2022,percent,2.5,55112.68,597.0,6.42,2623.0,626.37,64.49,46.13,1709.71,2.0,280.0,48117.0
Israel,Historical,EV sales share,Cars,EV,2022,percent,12.0,55164.34,270.73,6.22,3237.0,405.27,71.29,316.29,2188.0,7.0,187.11,53439.0
Israel,Historical,EV sales share,Buses,EV,2022,percent,10.0,56728.0,304.76,5.35,2266.0,242.92,50.0,186.57,1744.86,6.0,186.6,63546.0
Israel,Historical,EV stock share,Buses,EV,2022,percent,1.60000002384186,54845.13,286.38,9.65,1628.92,123.37,61.0,282.74,1336.0,4.53,271.0,50323.25
Israel,Historical,EV sales share,Vans,EV,2022,percent,0.689999997615814,67902.0,315.7,5.58,2503.03,316.25,42.0,166.75,1760.18,7.0,106.0,49390.68
Israel,Historical,EV stock share,Vans,EV,2022,percent,0.061999998986721,74649.0,446.0,6.44,1212.0,216.22,53.0,118.83,1066.0,2.0,185.58,48945.17
Israel,Historical,EV sales,Buses,BEV,2022,Vehicles,480.0,55680.91,194.0,6.71,4770.0,370.15,62.93,284.17,1397.02,4.47,131.0,50204.39
Israel,Historical,EV sales,Buses,BEV,2023,Vehicles,450.0,53708.0,251.0,1.9,2143.0,215.16,66.0,348.24,1600.0,4.0,82.0,42098.0
Israel,Historical,EV stock share,Vans,EV,2023,percent,0.170000001788139,49779.0,72.7,6.6,3484.25,236.58,97.0,646.67,1665.32,5.0,242.0,9124.0
Israel,Historical,EV sales share,Vans,EV,2023,percent,0.600000023841858,72648.0,620.15,5.0,3578.0,831.53,71.72,82.94,1712.0,7.0,210.0,72804.0
Israel,Historical,EV stock share,Buses,EV,2023,percent,2.59999990463257,54416.61,241.0,8.17,2447.81,219.68,62.0,314.2,1611.0,4.46,186.38,82086.0
Israel,Historical,EV sales share,Buses,EV,2023,percent,11.0,56091.9,223.46,6.58,3010.0,248.02,72.0,349.58,1627.0,6.0,265.0,5643.0
Israel,Historical,EV sales share,Cars,EV,2023,percent,19.0,54788.52,117.0,3.68,1528.0,71.51,32.0,317.9,2139.0,6.0,97.0,50326.89
Israel,Historical,EV stock share,Cars,EV,2023,percent,4.19999980926514,31980.0,276.0,8.0,4076.06,530.91,58.85,271.15,1979.0,2.0,188.85,51874.88
Israel,Historical,EV stock,Cars,PHEV,2023,Vehicles,60000.0,55346.59,357.85,3.66,1922.13,259.2,93.0,342.65,1759.01,4.52,255.0,27766.0
Israel,Historical,EV sales,Cars,PHEV,2023,Vehicles,16000.0,67090.0,502.13,6.53,3431.14,641.88,75.0,145.91,1878.0,4.46,136.0,28783.0
Israel,Historical,EV stock,Cars,BEV,2023,Vehicles,91000.0,68347.0,367.45,7.07,1664.0,251.6,56.75,187.83,1779.0,2.0,186.04,49375.43
Israel,Historical,EV stock,Vans,BEV,2023,Vehicles,300.0,68617.0,450.0,5.94,4043.0,727.74,30.0,66.67,1901.0,4.0,121.0,64285.0
Israel,Historical,EV sales,Vans,BEV,2023,Vehicles,90.0,54228.25,509.0,5.3,947.0,192.81,102.67,178.78,2357.0,4.6,224.0,68974.0
Israel,Historical,EV sales,Cars,BEV,2023,Vehicles,49000.0,39643.0,446.17,11.48,3000.1,539.12,66.0,147.98,2093.0,6.0,233.0,51358.2
Israel,Historical,EV stock,Buses,BEV,2023,Vehicles,1100.0,32831.0,363.85,3.86,1146.0,188.38,26.0,82.02,1741.64,5.0,188.19,51872.51
Israel,Historical,EV stock,Vans,PHEV,2023,Vehicles,20.0,78269.0,425.0,9.79,3185.0,468.18,94.0,221.18,1912.3,5.0,185.92,39953.0
Israel,Historical,EV charging points,EV,Publicly available fast,2023,charging points,710.0,54673.63,554.5,6.53,4199.0,801.17,90.0,228.74,1108.0,2.0,194.0,92851.0
Israel,Historical,EV charging points,EV,Publicly available slow,2023,charging points,4200.0,64910.0,551.0,7.57,1491.53,409.94,77.08,148.82,1648.03,4.48,186.27,49619.35
Italy,Historical,EV sales,Vans,BEV,2010,Vehicles,210.0,54768.97,170.0,10.42,2676.0,203.11,51.58,288.24,2178.0,4.55,210.0,66085.0
Italy,Historical,EV stock,Vans,BEV,2010,Vehicles,820.0,30037.0,384.0,6.45,2202.0,387.95,50.0,123.76,2461.0,4.0,259.0,5937.0
Italy,Historical,EV sales,Cars,BEV,2010,Vehicles,40.0,33905.0,298.0,9.03,1937.57,115.27,70.0,234.9,1372.0,4.58,292.0,27737.0
Italy,Historical,EV stock,Cars,BEV,2010,Vehicles,650.0,47502.0,336.75,11.56,3960.0,524.84,25.0,98.04,1320.0,4.0,188.3,30891.0
Italy,Historical,EV sales share,Vans,EV,2010,percent,0.119999997317791,55066.33,497.15,1.64,1343.0,298.15,79.0,142.34,1803.0,6.0,187.19,33764.0
Italy,Historical,EV stock share,Vans,EV,2010,percent,0.021999999880791,54556.51,407.24,6.43,623.87,79.82,70.0,147.68,1859.7,4.55,141.0,50360.91
Italy,Historical,EV sales share,Cars,EV,2010,percent,0.002000000094995,37488.0,360.41,1.3,3391.0,500.51,34.0,107.93,1751.08,5.0,137.0,46238.0
Italy,Historical,EV stock share,Cars,EV,2010,percent,0.001700000022538,55459.87,269.0,3.87,3951.0,444.8,46.45,226.77,1361.0,4.48,219.0,50235.37
Italy,Historical,EV stock share,Cars,EV,2011,percent,0.002000000094995,51143.0,231.0,11.66,3586.0,331.35,85.0,367.97,1193.0,3.0,253.0,75807.0
Italy,Historical,EV sales share,Cars,EV,2011,percent,0.00650000013411,77653.0,175.0,6.29,51.0,3.57,92.0,625.63,1567.0,4.29,108.0,89791.0
Italy,Historical,EV stock share,Vans,EV,2011,percent,0.023000000044704,51671.0,378.0,5.81,2529.29,379.0,66.0,218.05,1764.74,6.0,187.66,32701.0
Italy,Historical,EV sales share,Vans,EV,2011,percent,0.0489999987185,61315.0,446.0,9.86,1602.0,285.8,84.0,188.34,1906.01,5.0,171.0,49868.42
Italy,Historical,EV stock,Cars,BEV,2011,Vehicles,760.0,54447.45,379.0,6.42,2487.77,415.99,44.0,107.06,2247.0,4.0,186.5,78944.0
Italy,Historical,EV sales,Cars,BEV,2011,Vehicles,110.0,45577.0,188.0,3.01,2416.97,217.59,79.37,414.89,2399.0,7.0,124.0,64545.0
Italy,Historical,EV stock,Vans,BEV,2011,Vehicles,910.0,54676.0,354.0,3.21,4164.0,536.75,53.0,149.72,1396.0,4.0,186.74,84138.0
Italy,Historical,EV sales,Vans,BEV,2011,Vehicles,84.0,54984.54,362.0,6.46,2244.0,328.18,57.0,198.44,1738.31,2.0,162.0,50300.08
Italy,Historical,EV sales,Vans,BEV,2012,Vehicles,360.0,55819.6,278.0,7.47,2430.53,248.14,88.0,384.47,1772.34,5.0,88.0,11232.0
Italy,Historical,EV stock,Vans,BEV,2012,Vehicles,1300.0,59888.0,356.39,6.45,1815.0,253.37,36.0,103.15,1756.83,6.0,184.0,49964.98
Italy,Historical,EV sales,Vans,PHEV,2012,Vehicles,3.0,44550.0,457.0,6.68,4486.0,644.55,84.0,183.81,1143.0,5.0,187.49,84050.0
Italy,Historical,EV sales,Cars,BEV,2012,Vehicles,460.0,55449.0,159.0,6.53,3103.0,246.13,70.0,398.89,1922.0,5.0,109.0,60016.0
Italy,Historical,EV stock,Cars,BEV,2012,Vehicles,1200.0,59802.0,518.0,5.29,720.0,149.18,53.0,-7.19,1606.0,4.6,186.41,49992.37
Italy,Historical,EV sales share,Vans,EV,2012,percent,0.310000002384186,55638.96,365.0,5.5,3656.37,508.66,57.8,230.23,1154.0,4.43,187.56,37634.0
Italy,Historical,EV stock share,Vans,EV,2012,percent,0.034000001847744,54049.41,339.44,8.73,251.0,27.21,53.0,201.37,1787.45,4.54,199.0,70741.0
Italy,Historical,EV sales share,Cars,EV,2012,percent,0.032999999821186,71315.0,154.9,1.22,265.0,13.99,88.0,666.67,1730.5,2.0,184.65,88862.0
Italy,Historical,EV stock share,Cars,EV,2012,percent,0.003199999919161,54097.0,541.0,2.26,2509.41,524.34,90.0,166.36,1775.0,3.0,178.0,50356.47
Italy,Historical,EV charging points,EV,Publicly available fast,2012,charging points,1.0,74118.0,383.69,7.55,2747.0,396.51,21.0,47.4,1235.0,4.47,119.0,48952.36
Italy,Historical,EV charging points,EV,Publicly available slow,2012,charging points,1400.0,64213.0,468.94,6.43,2423.0,450.68,72.0,154.84,1784.87,3.0,260.0,49649.88
Italy,Historical,EV charging points,EV,Publicly available fast,2013,charging points,6.0,68670.0,123.0,10.13,2605.0,108.47,48.0,390.24,1119.0,4.42,138.0,49337.65
Italy,Historical,EV charging points,EV,Publicly available slow,2013,charging points,1400.0,73482.0,-7.28,7.29,3447.78,144.15,85.0,680.0,1348.0,3.0,147.0,77993.0
Italy,Historical,EV stock share,Cars,EV,2013,percent,0.005799999926239,37837.0,484.62,6.5,3505.66,638.23,81.0,192.86,1863.0,4.46,196.0,32985.0
Italy,Historical,EV sales share,Cars,EV,2013,percent,0.079999998211861,55474.32,516.0,2.89,2536.36,501.46,55.0,106.59,1136.0,7.0,187.52,30790.0
Italy,Historical,EV stock share,Vans,EV,2013,percent,0.037000000476837,38011.0,281.0,6.59,1364.0,153.31,75.0,266.9,1251.0,2.0,171.0,89134.0
Italy,Historical,EV sales share,Vans,EV,2013,percent,0.200000002980232,47159.0,397.52,1.58,59.0,13.43,42.4,110.72,1300.0,3.0,290.0,97937.0
Italy,Historical,EV stock,Cars,BEV,2013,Vehicles,2000.0,70933.0,507.0,3.74,1378.0,362.55,60.92,100.41,1758.47,4.55,296.0,78976.0
Italy,Historical,EV sales,Cars,BEV,2013,Vehicles,860.0,39927.0,231.0,2.19,2465.99,277.38,23.0,134.3,2378.0,4.6,264.0,84767.0
Italy,Historical,EV sales,Vans,PHEV,2013,Vehicles,1.0,57876.0,123.0,7.03,2643.0,140.72,36.0,292.68,1766.57,4.57,271.0,37566.0
Italy,Historical,EV stock,Vans,BEV,2013,Vehicles,1400.0,53969.94,157.0,6.25,100.0,6.28,40.0,254.78,2930.49,4.55,129.0,70102.0
Italy,Historical,EV sales,Vans,BEV,2013,Vehicles,180.0,77712.0,316.0,9.38,2510.47,324.54,38.0,120.25,2083.0,7.0,186.14,24040.0
Italy,Historical,EV sales,Cars,PHEV,2013,Vehicles,180.0,35062.0,495.0,6.59,2500.65,490.55,72.0,145.45,1780.45,7.0,188.58,41660.0
Italy,Historical,EV stock,Cars,PHEV,2013,Vehicles,180.0,34595.0,320.0,7.59,3957.0,506.5,25.0,78.12,2227.0,4.55,174.0,51693.23
Italy,Historical,EV stock,Cars,PHEV,2014,Vehicles,520.0,54332.2,343.99,6.33,2522.96,351.1,59.52,221.25,1734.45,2.0,186.34,86676.0
Italy,Historical,EV sales,Cars,PHEV,2014,Vehicles,340.0,55483.53,158.21,6.58,2529.46,167.95,67.0,443.71,1501.0,6.0,287.0,30265.0
Italy,Historical,EV stock,Cars,FCEV,2014,Vehicles,10.0,72242.0,344.0,3.95,2440.5,377.17,60.95,194.77,2429.0,3.0,185.87,52614.0
Italy,Historical,EV sales,Cars,FCEV,2014,Vehicles,10.0,55799.58,454.0,6.38,2446.0,444.19,27.0,-42.74,2200.0,3.0,187.87,10448.0
Italy,Historical,EV sales,Vans,BEV,2014,Vehicles,270.0,72550.0,521.0,1.77,3155.76,738.57,28.0,53.74,1936.0,4.48,187.0,9673.0
